id;type;label;S1;S2;S3
54889;COMMAND;TURN_LEFT;test;train;train
54890;COMMAND;PLUS_ONE;test;train;test
54891;COMMAND;MINUS_ONE;test;train;valid
54892;COMMAND;MINUS_ONE;test;train;test
54893;COMMAND;TURN_LEFT;test;train;test
54894;COMMAND;MINUS_ONE;test;train;test
54895;COMMAND;TURN_LEFT;test;valid;train
54896;COMMAND;TURN_LEFT;test;valid;test
54897;COMMAND;MINUS_ONE;test;train;test
54898;COMMAND;MINUS_ONE;test;train;train
54899;COMMAND;NOT_READABLE;test;train;train
54900;COMMAND;TURN_RIGHT;test;train;train
54901;COMMAND;MINUS_ONE;test;train;test
54902;COMMAND;TURN_LEFT;test;train;test
54903;COMMAND;EMPTY;test;train;test
54904;COMMAND;TURN_LEFT;test;train;train
54905;COMMAND;MINUS_ONE;test;train;train
54906;COMMAND;MINUS_ONE;test;train;train
54907;COMMAND;MINUS_ONE;test;train;test
54908;COMMAND;TURN_RIGHT;test;train;test
54909;COMMAND;MINUS_ONE;test;train;valid
54910;COMMAND;EMPTY;test;train;train
54911;COMMAND;MINUS_ONE;test;train;train
54912;COMMAND;TURN_LEFT;test;valid;test
54913;COMMAND;MINUS_ONE;test;train;valid
54914;COMMAND;EMPTY;test;train;train
54915;COMMAND;MINUS_ONE;test;train;test
54916;COMMAND;MINUS_ONE;test;valid;valid
54917;COMMAND;LOOP_TWICE;test;train;train
54918;COMMAND;PLUS_ONE;test;train;test
54919;COMMAND;LOOP_END;test;valid;train
54920;COMMAND;EMPTY;test;valid;test
54921;COMMAND;LOOP_FOUR_TIMES;test;train;test
54922;COMMAND;PLUS_ONE;test;train;test
54923;COMMAND;PLUS_ONE;test;valid;test
54924;COMMAND;TURN_RIGHT;test;valid;valid
54925;COMMAND;LOOP_END;test;train;train
54926;COMMAND;INSPECT;;;
54927;COMMAND;PLUS_ONE;test;train;test
54928;COMMAND;TURN_LEFT;test;train;train
54929;COMMAND;LOOP_END;test;train;valid
54930;COMMAND;EMPTY;test;train;test
54931;COMMAND;LOOP_THREE_TIMES;test;train;train
54932;COMMAND;PLUS_ONE;test;train;train
54933;COMMAND;PLUS_ONE;test;valid;test
54934;COMMAND;TURN_LEFT;test;train;train
54935;COMMAND;LOOP_FOUR_TIMES;test;train;train
54936;COMMAND;PLUS_ONE;test;train;train
54937;COMMAND;PLUS_ONE;test;train;test
54938;COMMAND;PLUS_ONE;test;train;test
54939;COMMAND;TURN_RIGHT;test;train;test
54940;COMMAND;LOOP_END;test;train;train
54941;COMMAND;PLUS_ONE;test;train;test
54942;COMMAND;PLUS_ONE;test;train;test
54943;COMMAND;TURN_RIGHT;test;valid;test
54944;COMMAND;LOOP_END;test;train;valid
54945;COMMAND;EMPTY;test;train;train
54946;COMMAND;LOOP_FOUR_TIMES;test;train;train
54947;COMMAND;PLUS_ONE;test;train;test
54948;COMMAND;PLUS_ONE;test;train;test
54949;ORIENTATION;EMPTY;test;train;test
54950;ORIENTATION;EMPTY;test;train;test
54951;ORIENTATION;EMPTY;test;valid;test
54952;ORIENTATION;EMPTY;test;train;test
54953;ORIENTATION;EMPTY;test;train;test
54954;ORIENTATION;ARROW_UP;test;train;train
54955;ORIENTATION;EMPTY;test;valid;test
54956;ORIENTATION;EMPTY;test;train;test
54957;ORIENTATION;EMPTY;test;train;test
54958;ORIENTATION;EMPTY;test;train;test
54959;ORIENTATION;EMPTY;test;train;train
54960;ORIENTATION;EMPTY;test;train;test
54961;ORIENTATION;EMPTY;test;train;test
54962;ORIENTATION;EMPTY;test;train;test
54963;ORIENTATION;EMPTY;test;valid;test
54964;ORIENTATION;ARROW_UP;test;train;test
54965;ORIENTATION;EMPTY;test;train;test
54966;ORIENTATION;EMPTY;test;train;test
54967;ORIENTATION;EMPTY;test;train;train
54968;ORIENTATION;EMPTY;test;valid;valid
54969;ORIENTATION;EMPTY;test;train;test
54970;ORIENTATION;EMPTY;test;train;test
54971;ORIENTATION;EMPTY;test;train;test
54972;ORIENTATION;ARROW_UP;test;train;train
54973;ORIENTATION;EMPTY;test;train;test
54974;ORIENTATION;EMPTY;test;train;test
54975;ORIENTATION;EMPTY;test;train;test
54976;ORIENTATION;EMPTY;test;train;test
54977;ORIENTATION;ARROW_LEFT;test;train;test
54978;ORIENTATION;EMPTY;test;train;test
54979;ORIENTATION;EMPTY;test;train;test
54980;ORIENTATION;ARROW_LEFT;test;train;train
54981;ORIENTATION;EMPTY;test;train;test
54982;ORIENTATION;EMPTY;test;train;train
54983;ORIENTATION;EMPTY;test;train;test
54984;ORIENTATION;EMPTY;test;train;test
54985;ORIENTATION;EMPTY;test;train;test
54986;ORIENTATION;EMPTY;test;train;test
54987;ORIENTATION;EMPTY;test;train;test
54988;ORIENTATION;EMPTY;test;train;test
54989;ORIENTATION;EMPTY;test;train;test
54990;ORIENTATION;EMPTY;test;train;test
54991;ORIENTATION;ARROW_DOWN;test;train;valid
54992;ORIENTATION;EMPTY;test;train;test
54993;ORIENTATION;EMPTY;test;train;test
54994;ORIENTATION;EMPTY;test;valid;test
54995;ORIENTATION;EMPTY;test;train;test
54996;ORIENTATION;EMPTY;test;train;test
54997;ORIENTATION;EMPTY;test;train;test
54998;ORIENTATION;EMPTY;test;train;test
54999;ORIENTATION;EMPTY;test;train;test
55000;ORIENTATION;EMPTY;test;train;test
55001;ORIENTATION;EMPTY;test;train;test
55002;ORIENTATION;EMPTY;test;train;test
55003;COMMAND;PLUS_ONE;test;train;train
55004;COMMAND;TURN_RIGHT;test;train;train
55005;COMMAND;PLUS_ONE;test;valid;test
55006;COMMAND;EMPTY;test;train;test
55007;COMMAND;PLUS_ONE;test;train;test
55008;COMMAND;PLUS_ONE;test;train;test
55009;COMMAND;PLUS_ONE;test;valid;valid
55010;COMMAND;TURN_RIGHT;test;train;test
55011;COMMAND;PLUS_ONE;test;valid;test
55012;COMMAND;PLUS_ONE;test;train;test
55013;COMMAND;TURN_LEFT;test;train;test
55014;COMMAND;PLUS_ONE;test;train;test
55015;COMMAND;PLUS_ONE;test;train;train
55016;COMMAND;PLUS_ONE;test;train;train
55017;COMMAND;PLUS_ONE;test;train;test
55018;COMMAND;TURN_RIGHT;test;train;test
55019;COMMAND;PLUS_ONE;test;train;test
55020;COMMAND;EMPTY;test;valid;test
55021;COMMAND;PLUS_ONE;test;train;test
55022;COMMAND;TURN_LEFT;test;train;valid
55023;COMMAND;PLUS_ONE;test;train;test
55024;COMMAND;PLUS_ONE;test;train;valid
55025;COMMAND;TURN_LEFT;test;train;test
55026;COMMAND;PLUS_ONE;test;train;test
55027;COMMAND;MINUS_ONE;test;train;train
55028;COMMAND;MINUS_ONE;test;valid;train
55029;COMMAND;TURN_LEFT;test;train;test
55030;COMMAND;INSPECT;;;
55031;COMMAND;TURN_LEFT;test;train;test
55032;COMMAND;MINUS_ONE;test;train;valid
55033;COMMAND;MINUS_ONE;test;valid;test
55034;COMMAND;TURN_LEFT;test;train;test
55035;COMMAND;MINUS_ONE;test;train;train
55036;COMMAND;MINUS_ONE;test;valid;train
55037;COMMAND;MINUS_ONE;test;train;valid
55038;COMMAND;TURN_LEFT;test;train;test
55039;COMMAND;INSPECT;;;
55040;COMMAND;MINUS_ONE;test;train;test
55041;COMMAND;TURN_LEFT;test;train;train
55042;COMMAND;MINUS_ONE;test;train;train
55043;COMMAND;MINUS_ONE;test;train;train
55044;COMMAND;MINUS_ONE;test;train;test
55045;COMMAND;EMPTY;test;train;test
55046;COMMAND;INSPECT;;;
55047;COMMAND;MINUS_ONE;test;train;test
55048;COMMAND;TURN_RIGHT;test;train;train
55049;COMMAND;MINUS_ONE;test;train;test
55050;COMMAND;EMPTY;test;train;test
55051;COMMAND;MINUS_ONE;test;train;test
55052;COMMAND;MINUS_ONE;test;train;train
55053;COMMAND;LOOP_TWICE;test;train;train
55054;COMMAND;PLUS_ONE;test;train;test
55055;COMMAND;LOOP_END;test;train;valid
55056;COMMAND;INSPECT;;;
55057;COMMAND;LOOP_FOUR_TIMES;test;valid;train
55058;COMMAND;PLUS_ONE;test;train;train
55059;COMMAND;PLUS_ONE;test;train;test
55060;COMMAND;TURN_RIGHT;test;valid;train
55061;COMMAND;LOOP_END;test;train;test
55062;COMMAND;EMPTY;test;train;train
55063;COMMAND;PLUS_ONE;test;train;test
55064;COMMAND;TURN_LEFT;test;train;test
55065;COMMAND;LOOP_END;test;train;train
55066;COMMAND;INSPECT;;;
55067;COMMAND;LOOP_THREE_TIMES;test;train;train
55068;COMMAND;PLUS_ONE;test;train;test
55069;COMMAND;PLUS_ONE;test;valid;test
55070;COMMAND;TURN_LEFT;test;train;train
55071;COMMAND;LOOP_FOUR_TIMES;test;train;test
55072;COMMAND;PLUS_ONE;test;train;test
55073;COMMAND;PLUS_ONE;test;train;test
55074;COMMAND;TURN_RIGHT;test;train;test
55075;COMMAND;LOOP_END;test;train;test
55076;COMMAND;EMPTY;test;train;test
55077;COMMAND;PLUS_ONE;test;train;train
55078;COMMAND;PLUS_ONE;test;train;train
55079;COMMAND;TURN_RIGHT;test;train;train
55080;COMMAND;LOOP_END;test;train;test
55081;COMMAND;EMPTY;test;train;test
55082;COMMAND;LOOP_FOUR_TIMES;test;train;test
55083;COMMAND;PLUS_ONE;test;train;train
55084;COMMAND;PLUS_ONE;test;train;valid
55085;ORIENTATION;EMPTY;test;valid;test
55086;ORIENTATION;EMPTY;test;train;test
55087;ORIENTATION;EMPTY;test;train;test
55088;ORIENTATION;EMPTY;test;train;test
55089;ORIENTATION;EMPTY;test;train;train
55090;ORIENTATION;ARROW_UP;test;train;valid
55091;ORIENTATION;EMPTY;test;train;test
55092;ORIENTATION;EMPTY;test;train;test
55093;ORIENTATION;EMPTY;test;train;test
55094;ORIENTATION;EMPTY;test;train;train
55095;ORIENTATION;EMPTY;test;train;test
55096;ORIENTATION;EMPTY;test;valid;test
55097;ORIENTATION;EMPTY;test;train;test
55098;ORIENTATION;EMPTY;test;train;test
55099;ORIENTATION;EMPTY;test;train;test
55100;ORIENTATION;ARROW_UP;test;train;train
55101;ORIENTATION;EMPTY;test;train;test
55102;ORIENTATION;EMPTY;test;train;test
55103;ORIENTATION;EMPTY;test;valid;test
55104;ORIENTATION;EMPTY;test;train;test
55105;ORIENTATION;EMPTY;test;valid;test
55106;ORIENTATION;EMPTY;test;valid;test
55107;ORIENTATION;EMPTY;test;train;test
55108;ORIENTATION;ARROW_UP;test;train;train
55109;ORIENTATION;EMPTY;test;train;test
55110;ORIENTATION;EMPTY;test;train;train
55111;ORIENTATION;EMPTY;test;train;test
55112;ORIENTATION;EMPTY;test;valid;train
55113;ORIENTATION;ARROW_LEFT;test;train;test
55114;ORIENTATION;EMPTY;test;valid;test
55115;ORIENTATION;EMPTY;test;train;test
55116;ORIENTATION;ARROW_RIGHT;test;train;train
55117;ORIENTATION;EMPTY;test;train;test
55118;ORIENTATION;EMPTY;test;train;train
55119;ORIENTATION;EMPTY;test;train;test
55120;ORIENTATION;EMPTY;test;train;test
55121;ORIENTATION;EMPTY;test;train;test
55122;ORIENTATION;EMPTY;test;train;test
55123;ORIENTATION;EMPTY;test;train;test
55124;ORIENTATION;EMPTY;test;train;test
55125;ORIENTATION;EMPTY;test;train;train
55126;ORIENTATION;EMPTY;test;train;test
55127;ORIENTATION;ARROW_DOWN;test;train;test
55128;ORIENTATION;EMPTY;test;train;test
55129;ORIENTATION;EMPTY;test;train;test
55130;ORIENTATION;EMPTY;test;train;test
55131;ORIENTATION;EMPTY;test;train;test
55132;ORIENTATION;EMPTY;test;train;test
55133;ORIENTATION;EMPTY;test;valid;train
55134;ORIENTATION;EMPTY;test;train;test
55135;ORIENTATION;EMPTY;test;train;test
55136;ORIENTATION;EMPTY;test;train;test
55137;ORIENTATION;EMPTY;test;train;test
55138;ORIENTATION;EMPTY;test;train;train
55139;COMMAND;PLUS_ONE;test;valid;test
55140;COMMAND;TURN_RIGHT;test;train;train
55141;COMMAND;PLUS_ONE;test;valid;train
55142;COMMAND;EMPTY;test;valid;train
55143;COMMAND;PLUS_ONE;test;train;test
55144;COMMAND;PLUS_ONE;test;train;train
55145;COMMAND;PLUS_ONE;test;train;train
55146;COMMAND;TURN_RIGHT;test;train;train
55147;COMMAND;PLUS_ONE;test;train;train
55148;COMMAND;PLUS_ONE;test;train;test
55149;COMMAND;TURN_RIGHT;test;train;test
55150;COMMAND;PLUS_ONE;test;train;test
55151;COMMAND;PLUS_ONE;test;train;test
55152;COMMAND;PLUS_ONE;test;valid;train
55153;COMMAND;PLUS_ONE;test;train;test
55154;COMMAND;TURN_RIGHT;test;train;test
55155;COMMAND;PLUS_ONE;test;train;test
55156;COMMAND;EMPTY;test;train;test
55157;COMMAND;PLUS_ONE;test;train;train
55158;COMMAND;TURN_RIGHT;test;train;test
55159;COMMAND;PLUS_ONE;test;train;test
55160;COMMAND;PLUS_ONE;test;train;test
55161;COMMAND;TURN_RIGHT;test;train;test
55162;COMMAND;PLUS_ONE;test;train;train
55163;COMMAND;MINUS_ONE;test;train;train
55164;COMMAND;MINUS_ONE;test;train;test
55165;COMMAND;TURN_LEFT;test;train;test
55166;COMMAND;MINUS_ONE;test;train;train
55167;COMMAND;TURN_LEFT;test;train;valid
55168;COMMAND;MINUS_ONE;test;train;train
55169;COMMAND;MINUS_ONE;test;train;test
55170;COMMAND;TURN_LEFT;test;train;train
55171;COMMAND;MINUS_ONE;test;train;test
55172;COMMAND;MINUS_ONE;test;train;train
55173;COMMAND;MINUS_ONE;test;valid;train
55174;COMMAND;TURN_LEFT;test;train;test
55175;COMMAND;INSPECT;;;
55176;COMMAND;MINUS_ONE;test;train;train
55177;COMMAND;TURN_LEFT;test;train;test
55178;COMMAND;MINUS_ONE;test;train;train
55179;COMMAND;MINUS_ONE;test;train;train
55180;COMMAND;MINUS_ONE;test;train;valid
55181;COMMAND;EMPTY;test;train;test
55182;COMMAND;INSPECT;;;
55183;COMMAND;INSPECT;;;
55184;COMMAND;TURN_RIGHT;test;train;test
55185;COMMAND;MINUS_ONE;test;valid;test
55186;COMMAND;EMPTY;test;train;train
55187;COMMAND;MINUS_ONE;test;train;train
55188;COMMAND;MINUS_ONE;test;train;test
55189;COMMAND;LOOP_TWICE;test;train;train
55190;COMMAND;PLUS_ONE;test;train;train
55191;COMMAND;LOOP_END;test;train;test
55192;COMMAND;EMPTY;test;valid;test
55193;COMMAND;LOOP_FOUR_TIMES;test;train;train
55194;COMMAND;PLUS_ONE;test;train;test
55195;COMMAND;TURN_RIGHT;test;train;test
55196;COMMAND;LOOP_END;test;train;train
55197;COMMAND;EMPTY;test;train;test
55198;COMMAND;EMPTY;test;train;test
55199;COMMAND;PLUS_ONE;test;train;valid
55200;COMMAND;TURN_LEFT;test;valid;train
55201;COMMAND;LOOP_END;test;train;test
55202;COMMAND;EMPTY;test;valid;train
55203;COMMAND;LOOP_THREE_TIMES;test;train;train
55204;COMMAND;PLUS_ONE;test;train;test
55205;COMMAND;PLUS_ONE;test;train;test
55206;COMMAND;TURN_LEFT;test;valid;train
55207;COMMAND;LOOP_FOUR_TIMES;test;train;train
55208;COMMAND;PLUS_ONE;test;train;test
55209;COMMAND;PLUS_ONE;test;train;test
55210;COMMAND;PLUS_ONE;test;train;test
55211;COMMAND;TURN_RIGHT;test;train;train
55212;COMMAND;LOOP_END;test;train;test
55213;COMMAND;PLUS_ONE;test;valid;test
55214;COMMAND;PLUS_ONE;test;valid;test
55215;COMMAND;TURN_RIGHT;test;train;train
55216;COMMAND;LOOP_END;test;train;train
55217;COMMAND;EMPTY;test;train;test
55218;COMMAND;LOOP_FOUR_TIMES;test;train;test
55219;COMMAND;PLUS_ONE;test;train;test
55220;COMMAND;PLUS_ONE;test;train;test
55221;ORIENTATION;EMPTY;test;train;test
55222;ORIENTATION;EMPTY;test;train;test
55223;ORIENTATION;EMPTY;test;train;test
55224;ORIENTATION;EMPTY;test;train;test
55225;ORIENTATION;EMPTY;test;train;test
55226;ORIENTATION;ARROW_UP;test;train;valid
55227;ORIENTATION;EMPTY;test;valid;test
55228;ORIENTATION;EMPTY;test;train;test
55229;ORIENTATION;EMPTY;test;train;test
55230;ORIENTATION;EMPTY;test;train;test
55231;ORIENTATION;EMPTY;test;train;test
55232;ORIENTATION;EMPTY;test;train;test
55233;ORIENTATION;EMPTY;test;train;test
55234;ORIENTATION;EMPTY;test;train;train
55235;ORIENTATION;EMPTY;test;train;test
55236;ORIENTATION;ARROW_UP;test;valid;train
55237;ORIENTATION;EMPTY;test;train;train
55238;ORIENTATION;EMPTY;test;train;test
55239;ORIENTATION;EMPTY;test;train;test
55240;ORIENTATION;EMPTY;test;valid;test
55241;ORIENTATION;EMPTY;test;train;test
55242;ORIENTATION;EMPTY;test;train;test
55243;ORIENTATION;EMPTY;test;valid;test
55244;ORIENTATION;ARROW_UP;test;train;train
55245;ORIENTATION;EMPTY;test;train;test
55246;ORIENTATION;EMPTY;test;train;test
55247;ORIENTATION;EMPTY;test;train;test
55248;ORIENTATION;EMPTY;test;valid;test
55249;ORIENTATION;ARROW_RIGHT;test;train;train
55250;ORIENTATION;EMPTY;test;train;valid
55251;ORIENTATION;EMPTY;test;train;train
55252;ORIENTATION;ARROW_RIGHT;test;valid;valid
55253;ORIENTATION;EMPTY;test;valid;test
55254;ORIENTATION;EMPTY;test;train;train
55255;ORIENTATION;EMPTY;test;valid;test
55256;ORIENTATION;EMPTY;test;train;train
55257;ORIENTATION;EMPTY;test;train;test
55258;ORIENTATION;EMPTY;test;valid;test
55259;ORIENTATION;EMPTY;test;train;test
55260;ORIENTATION;EMPTY;test;train;test
55261;ORIENTATION;EMPTY;test;train;test
55262;ORIENTATION;EMPTY;test;train;test
55263;ORIENTATION;ARROW_DOWN;test;train;train
55264;ORIENTATION;EMPTY;test;train;test
55265;ORIENTATION;EMPTY;test;train;test
55266;ORIENTATION;EMPTY;test;train;test
55267;ORIENTATION;EMPTY;test;train;test
55268;ORIENTATION;EMPTY;test;valid;test
55269;ORIENTATION;EMPTY;test;valid;test
55270;ORIENTATION;EMPTY;test;train;test
55271;ORIENTATION;EMPTY;test;train;test
55272;ORIENTATION;EMPTY;test;train;test
55273;ORIENTATION;EMPTY;test;train;train
55274;ORIENTATION;EMPTY;test;train;test
55275;COMMAND;PLUS_ONE;test;train;test
55276;COMMAND;TURN_RIGHT;test;train;train
55277;COMMAND;PLUS_ONE;test;train;test
55278;COMMAND;EMPTY;test;train;test
55279;COMMAND;PLUS_ONE;test;valid;test
55280;COMMAND;PLUS_ONE;test;valid;test
55281;COMMAND;PLUS_ONE;test;train;test
55282;COMMAND;TURN_RIGHT;test;train;train
55283;COMMAND;PLUS_ONE;test;train;train
55284;COMMAND;PLUS_ONE;test;train;test
55285;COMMAND;TURN_RIGHT;test;train;train
55286;COMMAND;PLUS_ONE;test;train;test
55287;COMMAND;PLUS_ONE;test;train;valid
55288;COMMAND;PLUS_ONE;test;train;test
55289;COMMAND;PLUS_ONE;test;train;test
55290;COMMAND;TURN_RIGHT;test;train;train
55291;COMMAND;PLUS_ONE;test;train;test
55292;COMMAND;EMPTY;test;train;valid
55293;COMMAND;PLUS_ONE;test;valid;test
55294;COMMAND;TURN_LEFT;test;train;test
55295;COMMAND;PLUS_ONE;test;train;test
55296;COMMAND;PLUS_ONE;test;train;train
55297;COMMAND;TURN_RIGHT;test;train;valid
55298;COMMAND;PLUS_ONE;test;train;test
55299;COMMAND;MINUS_ONE;test;train;test
55300;COMMAND;MINUS_ONE;test;train;test
55301;COMMAND;TURN_LEFT;test;train;test
55302;COMMAND;MINUS_ONE;test;train;test
55303;COMMAND;TURN_LEFT;test;train;train
55304;COMMAND;MINUS_ONE;test;train;train
55305;COMMAND;MINUS_ONE;test;train;test
55306;COMMAND;TURN_LEFT;test;train;train
55307;COMMAND;MINUS_ONE;test;train;test
55308;COMMAND;MINUS_ONE;test;train;test
55309;COMMAND;MINUS_ONE;test;train;train
55310;COMMAND;TURN_LEFT;test;train;train
55311;COMMAND;EMPTY;test;train;test
55312;COMMAND;MINUS_ONE;test;valid;test
55313;COMMAND;TURN_LEFT;test;train;train
55314;COMMAND;MINUS_ONE;test;train;train
55315;COMMAND;MINUS_ONE;test;train;train
55316;COMMAND;MINUS_ONE;test;train;test
55317;COMMAND;EMPTY;test;train;test
55318;COMMAND;EMPTY;test;valid;test
55319;COMMAND;MINUS_ONE;test;valid;test
55320;COMMAND;TURN_RIGHT;test;train;valid
55321;COMMAND;MINUS_ONE;test;train;test
55322;COMMAND;EMPTY;test;valid;test
55323;COMMAND;MINUS_ONE;test;train;train
55324;COMMAND;MINUS_ONE;test;train;test
55325;COMMAND;PLUS_ONE;test;valid;test
55326;COMMAND;PLUS_ONE;test;valid;valid
55327;COMMAND;EMPTY;test;train;test
55328;COMMAND;EMPTY;test;train;test
55329;COMMAND;NOT_READABLE;test;valid;train
55330;COMMAND;TURN_RIGHT;test;train;test
55331;COMMAND;NOT_READABLE;test;train;test
55332;COMMAND;TURN_RIGHT;test;train;train
55333;COMMAND;NOT_READABLE;test;train;valid
55334;COMMAND;TURN_RIGHT;test;train;train
55335;COMMAND;TURN_LEFT;test;train;train
55336;COMMAND;PLUS_ONE;test;train;train
55337;COMMAND;PLUS_ONE;test;train;train
55338;COMMAND;EMPTY;test;train;test
55339;COMMAND;NOT_READABLE;test;valid;test
55340;COMMAND;TURN_LEFT;test;train;test
55341;COMMAND;NOT_READABLE;test;train;valid
55342;COMMAND;EMPTY;test;train;test
55343;COMMAND;NOT_READABLE;test;train;train
55344;COMMAND;TURN_RIGHT;test;train;train
55345;COMMAND;PLUS_ONE;test;train;train
55346;COMMAND;PLUS_ONE;test;train;train
55347;COMMAND;TURN_RIGHT;test;train;test
55348;COMMAND;LOOP_END;test;train;train
55349;COMMAND;NOT_READABLE;test;train;valid
55350;COMMAND;TURN_RIGHT;test;train;test
55351;COMMAND;NOT_READABLE;test;train;valid
55352;COMMAND;LOOP_END;test;train;valid
55353;COMMAND;EMPTY;test;train;test
55354;COMMAND;LOOP_FOUR_TIMES;test;valid;train
55355;COMMAND;PLUS_ONE;test;train;test
55356;COMMAND;PLUS_ONE;test;train;test
55357;ORIENTATION;EMPTY;test;train;test
55358;ORIENTATION;EMPTY;test;train;train
55359;ORIENTATION;EMPTY;test;train;test
55360;ORIENTATION;EMPTY;test;valid;test
55361;ORIENTATION;EMPTY;test;train;test
55362;ORIENTATION;ARROW_UP;test;train;train
55363;ORIENTATION;EMPTY;test;train;test
55364;ORIENTATION;EMPTY;test;valid;test
55365;ORIENTATION;EMPTY;test;train;test
55366;ORIENTATION;EMPTY;test;train;train
55367;ORIENTATION;EMPTY;test;train;train
55368;ORIENTATION;EMPTY;test;train;test
55369;ORIENTATION;EMPTY;test;train;test
55370;ORIENTATION;EMPTY;test;train;test
55371;ORIENTATION;EMPTY;test;train;test
55372;ORIENTATION;ARROW_UP;test;train;train
55373;ORIENTATION;EMPTY;test;train;test
55374;ORIENTATION;EMPTY;test;train;test
55375;ORIENTATION;EMPTY;test;train;valid
55376;ORIENTATION;EMPTY;test;train;test
55377;ORIENTATION;EMPTY;test;train;test
55378;ORIENTATION;EMPTY;test;train;test
55379;ORIENTATION;EMPTY;test;train;test
55380;ORIENTATION;ARROW_UP;test;train;valid
55381;ORIENTATION;EMPTY;test;train;train
55382;ORIENTATION;EMPTY;test;train;test
55383;ORIENTATION;EMPTY;test;train;test
55384;ORIENTATION;EMPTY;test;train;train
55385;ORIENTATION;ARROW_LEFT;test;valid;test
55386;ORIENTATION;EMPTY;test;train;test
55387;ORIENTATION;EMPTY;test;train;test
55388;ORIENTATION;EMPTY;test;train;train
55389;ORIENTATION;ARROW_RIGHT;test;train;train
55390;ORIENTATION;EMPTY;test;train;test
55391;ORIENTATION;EMPTY;test;train;test
55392;ORIENTATION;EMPTY;test;train;test
55393;ORIENTATION;EMPTY;test;train;test
55394;ORIENTATION;EMPTY;test;train;test
55395;ORIENTATION;EMPTY;test;train;test
55396;ORIENTATION;EMPTY;test;train;test
55397;ORIENTATION;EMPTY;test;train;test
55398;ORIENTATION;EMPTY;test;train;test
55399;ORIENTATION;ARROW_DOWN;test;train;train
55400;ORIENTATION;EMPTY;test;train;train
55401;ORIENTATION;EMPTY;test;train;test
55402;ORIENTATION;EMPTY;test;train;test
55403;ORIENTATION;EMPTY;test;valid;test
55404;ORIENTATION;EMPTY;test;valid;test
55405;ORIENTATION;EMPTY;test;train;test
55406;ORIENTATION;EMPTY;test;train;train
55407;ORIENTATION;EMPTY;test;train;test
55408;ORIENTATION;EMPTY;test;train;train
55409;ORIENTATION;EMPTY;test;train;test
55410;ORIENTATION;EMPTY;test;train;test
55411;COMMAND;PLUS_ONE;test;train;test
55412;COMMAND;TURN_RIGHT;test;train;test
55413;COMMAND;PLUS_ONE;test;train;test
55414;COMMAND;EMPTY;test;valid;test
55415;COMMAND;PLUS_ONE;test;train;train
55416;COMMAND;PLUS_ONE;test;valid;test
55417;COMMAND;PLUS_ONE;test;train;train
55418;COMMAND;TURN_RIGHT;test;train;train
55419;COMMAND;PLUS_ONE;test;train;test
55420;COMMAND;PLUS_ONE;test;valid;test
55421;COMMAND;TURN_RIGHT;test;train;test
55422;COMMAND;TURN_RIGHT;test;train;train
55423;COMMAND;PLUS_ONE;test;train;test
